group;name;type;feasible;n_reqs;n_regions;n_machs;n_vehicles_used;n_machines_used;max_max_load_all_vehicles;min_max_load_all_vehicles;mean_max_load_all_vehicles;min_completion_time;max_completion_time;mean_completion_time;avrg_machines_travel_time_with_vehicle;avrg_machines_travel_time_only_with_vehicle;avrg_machines_travel_time_no_vehicle;avrg_vehicles_waiting_time_for_a_machine_travel;avrg_vehicles_waiting_time_for_a_service
40R_40V_02F_05M;LR2_2_5;2;1;40;02;05;12.5;100;100;77.7778;94.41004;19.2544;89.731;63.0936;1.9724;1.3412;0.6312;3.4195;7.8032
40R_40V_02F_05M;LR2_2_1;2;1;40;02;05;15;100;98.5075;25.9259;83.621367;9.112;90.1665;55.7339;1.8146;1.4201;0.3945;1.5123;14.0741
40R_40V_02F_05M;LR2_2_2;2;1;40;02;05;10;80;98.75;85.1852;94.612525;55.5625;82.7546;70.5314;1.7751;1.4793;0.2959;2.5011;6.9856
40R_40V_02F_05M;LR2_2_3;2;1;40;02;05;10;80;94.4444;53.3333;81.7361;17.0418;89.8276;64.0943;1.9724;1.5779;0.3945;1.0408;1.6664
40R_40V_02F_05M;LR2_2_4;2;1;40;02;05;7.5;60;100;98.4615;99.487167;27.4442;89.3574;65.8964;1.3149;1.0519;0.263;0.278;0
40R_40V_02F_05M;LR2_2_5;2;1;40;02;05;12.5;80;100;19.403;83.3806;9.4836;88.7578;63.2085;2.7613;1.7751;0.9862;3.2905;8.9824
40R_40V_02F_05M;LR2_2_1;2;1;40;02;05;15;100;97.0149;24.0741;78.956383;22.0706;92.6343;57.2681;2.2091;1.7357;0.4734;1.4598;11.546
40R_40V_02F_05M;LR2_2_2;2;1;40;02;05;10;80;97.5;75;89.57555;54.2623;83.8241;71.2051;2.1203;1.6765;0.4438;1.4934;6.5047
40R_40V_02F_05M;LR2_2_3;2;1;40;02;05;10;80;100;44.4444;83.333325;15.1219;86.0252;64.8061;2.1696;1.4793;0.6903;0.592;2.8844
40R_40V_02F_05M;LR2_2_4;2;1;40;02;05;7.5;100;92.3077;89.2308;91.282067;31.069;85.2663;66.9915;0.8284;0.7101;0.1183;0;0
40R_40V_02F_05M;LR2_2_5;2;1;40;02;05;10;100;100;93.75;96.5625;70.1365;89.6178;77.2434;1.9724;1.499;0.4734;2.627;9.0642
40R_40V_02F_06M;LR1_2_1;1;1;40;02;06;47.5;100;79.4872;12.8205;52.152495;42.418;93.8991;73.794;7.755;5.5205;2.2345;3.6068;21.3797
40R_40V_02F_06M;LR1_2_2;1;1;40;02;06;37.5;100;91.0256;6.1538;59.09402;14.9271;98.1058;40.4015;3.7226;2.4817;1.2409;2.3526;11.9541
40R_40V_02F_06M;LR1_2_3;1;1;40;02;06;35;100;93.0233;15.1163;55.412757;22.4228;99.7207;67.0023;4.9402;3.6401;1.3001;0.4725;8.8308
40R_40V_02F_06M;LR1_2_4;1;1;40;02;06;25;100;90.2778;15.5172;60.33214;33.1638;68.1336;56.9454;3.2328;2.1552;1.0776;0.4257;4.3718
40R_40V_02F_06M;LR1_2_5;1;1;40;02;06;32.5;100;97.2222;23.2558;53.453931;21.9795;95.8864;71.0393;4.469;3.4175;1.0515;0.6669;12.8765
40R_40V_02F_06M;LR1_2_1;1;1;40;02;06;50;100;95.3846;7.6923;50.03205;30.0899;96.612;69.7674;8.938;5.7834;3.1546;3.0747;21.7655
40R_40V_02F_06M;LR1_2_2;1;1;40;02;06;37.5;100;98.0769;5.1282;58.316233;18.6677;99.1936;40.5317;3.2001;2.3511;0.849;1.1863;12.2572
40R_40V_02F_06M;LR1_2_3;1;1;40;02;06;32.5;100;93.0233;15.1163;56.3868;41.5304;98.3807;72.3251;5.2002;3.6401;1.5601;0.3743;9.9095
40R_40V_02F_06M;LR1_2_4;1;1;40;02;06;27.5;100;100;11.1111;61.543045;20.5474;67.0614;51.4171;3.0532;2.1552;0.898;0.1103;4.3541
40R_40V_02F_06M;LR1_2_5;1;1;40;02;06;32.5;100;100;13.9535;64.220715;42.8991;96.183;70.8293;5.5205;3.9432;1.5773;0.4514;9.8347
40R_40V_02F_06M;LR1_2_1;1;1;40;02;06;50;100;95.3846;5.1282;46.141025;30.0899;96.0552;70.043;9.0694;6.0463;3.0231;4.092;23.378
40R_40V_02F_06M;LR1_2_2;1;1;40;02;06;37.5;100;100;10.2564;54.504267;17.7476;95.8966;40.697;3.9185;2.4817;1.4368;2.6637;10.0532
40R_40V_02F_06M;LR1_2_3;1;1;40;02;06;35;100;93.0233;10.4651;57.091071;34.2995;98.3807;67.6745;5.5902;3.9002;1.6901;0.7001;6.9613
40R_40V_02F_06M;LR1_2_4;1;1;40;02;06;22.5;100;95.3488;32.5581;67.407567;55.9731;70.7392;62.9344;3.4124;2.5144;0.898;0.2192;3.8241
40R_40V_02F_06M;LR1_2_5;1;1;40;02;06;32.5;100;84.7222;23.2558;51.1801;40.3391;96.183;70.9156;4.469;3.1546;1.3144;2.0147;10.8581
40R_40V_02F_06M;LR1_2_1;1;1;40;02;06;50;100;92.3077;7.6923;48.391025;30.164;96.0552;70.0925;8.938;5.7834;3.1546;2.4594;22.1927
40R_40V_02F_06M;LR1_2_2;1;1;40;02;06;40;100;90.3846;6.1538;55.3766;14.3699;99.9569;37.937;3.2654;2.2205;1.0449;1.3469;12.8613
40R_40V_02F_06M;LR1_2_3;1;1;40;02;06;32.5;100;96.5517;10.4651;56.819623;48.5211;98.3807;71.4713;4.9402;3.6401;1.3001;0.0198;8.6411
40R_40V_02F_06M;LR1_2_4;1;1;40;02;06;27.5;100;98.2759;9.3023;60.398;20.5474;67.0593;50.8621;2.7838;2.1552;0.6286;0.2163;0.8162
40R_40V_02F_06M;LR1_2_5;1;1;40;02;06;32.5;100;84.7222;22.093;58.037323;40.3391;95.8864;72.4842;4.8633;3.4175;1.4458;1.111;11.3727
40R_40V_02F_06M;LR1_2_1;1;1;40;02;06;50;100;92.3077;6.1538;47.551275;30.164;96.4117;70.2897;8.6751;5.7834;2.8917;6.2034;26.2279
40R_40V_02F_06M;LR1_2_2;1;1;40;02;06;40;100;91.0256;6.1538;56.899037;14.9655;97.431;38.1268;3.9185;2.6123;1.3062;1.6205;7.46
40R_40V_02F_06M;LR1_2_3;1;1;40;02;06;35;100;98.8372;8.3333;57.62895;29.7941;99.4275;67.3696;5.7202;4.1602;1.5601;0.0192;4.9139
40R_40V_02F_06M;LR1_2_4;1;1;40;02;06;25;100;98.2759;37.5;69.34298;29.7823;67.7511;55.9537;2.3348;1.9756;0.3592;0;6.6067
40R_40V_02F_06M;LR1_2_5;1;1;40;02;06;35;100;100;9.3023;51.755793;30.2476;95.8864;67.1017;5.3891;3.6803;1.7087;0.2142;8.3952
40R_40V_02F_06M;LR2_2_1;2;1;40;02;06;12.5;83.3333;100;88.75;95.41044;33.1452;89.1755;65.8564;1.9724;1.3412;0.6312;1.7983;11.2793
40R_40V_02F_06M;LR2_2_2;2;1;40;02;06;10;100;100;83.75;90.51305;62.0927;78.299;71.2592;1.5122;1.1177;0.3945;3.0277;10.4478
40R_40V_02F_06M;LR2_2_3;2;1;40;02;06;10;83.3333;100;86.6667;95.06945;19.987;86.1116;65.6085;1.6568;1.1834;0.4734;0.0845;3.5771
40R_40V_02F_06M;LR2_2_4;2;1;40;02;06;7.5;83.3333;96.9231;84.6154;91.282067;46.2821;83.3164;66.1045;0.7495;0.6312;0.1183;0.5547;0
40R_40V_02F_06M;LR2_2_5;2;1;40;02;06;12.5;100;100;27.5;82;8.1696;93.0071;64.1108;1.5779;1.2492;0.3287;0.5318;13.0724
40R_40V_02F_06M;LR2_2_1;2;1;40;02;06;12.5;100;98.75;71.6418;91.48134;53.6828;91.2592;68.5515;1.6765;1.2492;0.4274;5.0053;16.5505
40R_40V_02F_06M;LR2_2_2;2;1;40;02;06;10;100;98.75;88.75;95.787025;54.568;82.0576;70.7581;1.3807;0.9862;0.3945;1.1326;2.7553
40R_40V_02F_06M;LR2_2_3;2;1;40;02;06;10;83.3333;100;27.0833;78.50695;10.5325;88.0438;64.4469;1.7357;1.2623;0.4734;0;14.3977
40R_40V_02F_06M;LR2_2_4;2;1;40;02;06;7.5;83.3333;100;98.4615;99.487167;39.3314;85.172;67.3093;0.9073;0.7101;0.1972;0;0
40R_40V_02F_06M;LR2_2_5;2;1;40;02;06;12.5;100;100;63.75;90.5;16.897;89.7231;65.6637;1.808;1.1834;0.6246;0.5675;11.5379
40R_40V_02F_06M;LR2_2_1;2;1;40;02;06;17.5;100;100;14.8148;70.999657;6.8276;86.1479;49.0507;1.6765;1.1834;0.4931;0.7214;13.3297
40R_40V_02F_06M;LR2_2_2;2;1;40;02;06;10;100;100;86.5672;95.0793;58.7479;84.7456;71.5141;1.3807;1.0519;0.3287;1.0613;7.8559
40R_40V_02F_06M;LR2_2_3;2;1;40;02;06;7.5;100;100;95.8333;98.148133;75.7925;85.5093;81.5357;1.4793;1.1177;0.3616;0.2592;0.3019
40R_40V_02F_06M;LR2_2_4;2;1;40;02;06;10;83.3333;96.1538;82.0513;87.72435;16.6335;86.7783;49.8351;1.0256;0.789;0.2367;0;0
40R_40V_02F_06M;LR2_2_5;2;1;40;02;06;12.5;100;100;40.2985;85.3097;12.2174;89.7732;62.9475;1.6108;1.1834;0.4274;2.7061;10.2451
40R_40V_02F_06M;LR2_2_1;2;1;40;02;06;15;100;100;59.7015;85.76815;23.0718;86.342;56.0313;1.9395;1.2492;0.6903;3.8394;14.4777
40R_40V_02F_06M;LR2_2_2;2;1;40;02;06;12.5;83.3333;100;19.403;80.23508;7.7759;78.8067;55.8697;2.0907;1.3412;0.7495;1.8547;7.0858
40R_40V_02F_06M;LR2_2_3;2;1;40;02;06;10;83.3333;97.9167;63.3333;88.576375;15.3262;89.3436;65.2809;1.7751;1.2623;0.5128;0.9295;2.5999
40R_40V_02F_06M;LR2_2_4;2;1;40;02;06;7.5;50;100;98.4615;99.487167;27.3515;93.0959;63.3465;1.5122;1.1834;0.3287;0;0.7924
40R_40V_02F_06M;LR2_2_5;2;1;40;02;06;12.5;83.3333;100;19.403;83.3806;9.4836;88.6213;63.1777;2.0513;1.4201;0.6312;2.7678;8.324
40R_40V_02F_06M;LR2_2_1;2;1;40;02;06;15;83.3333;100;59.7015;87.088633;13.7389;85.8205;55.9299;2.1696;1.499;0.6706;1.9234;12.4923
40R_40V_02F_06M;LR2_2_2;2;1;40;02;06;10;83.3333;100;86.25;95.011575;52.2722;80.6414;70.648;1.5779;1.1045;0.4734;0.2707;11.4258
40R_40V_02F_06M;LR2_2_3;2;1;40;02;06;10;83.3333;100;45;84.479175;14.344;88.0004;64.6508;1.4596;1.1834;0.2761;0.1428;1.0045
40R_40V_02F_06M;LR2_2_4;2;1;40;02;06;10;66.6667;100;38.4615;79.42305;7.0458;95.729;50.4813;1.0848;0.8876;0.1972;0;0
40R_40V_02F_06M;LR2_2_5;2;1;40;02;06;10;100;100;93.75;96.5625;70.1365;89.6178;77.2434;1.5779;1.2492;0.3287;3.1109;9.1389
40R_40V_04F_05M;LR1_2_1;1;0;40;04;05;52.5;100;91.0256;11.5385;36.825395;50.2713;99.765;78.4217;28.3912;16.7192;11.6719;2.7546;34.7364
40R_40V_04F_05M;LR1_2_2;1;1;40;04;05;57.5;100;96.1538;7.6923;45.719057;23.0788;83.4087;56.6516;24.8357;14.7175;10.1183;1.8007;11.7473
40R_40V_04F_05M;LR1_2_3;1;1;40;04;05;55;100;100;10.4651;42.718782;28.5023;99.8159;69.6149;34.0094;19.3448;14.6646;1.0158;9.1374
40R_40V_04F_05M;LR1_2_4;1;1;40;04;05;32.5;100;96.5517;20.9302;59.589677;28.1479;97.1058;61.8257;14.562;8.8737;5.6883;1.4332;4.5956
40R_40V_04F_05M;LR1_2_5;1;1;40;04;05;52.5;100;89.6552;12.5;38.935343;34.3596;96.9464;71.6139;33.4385;19.2429;14.1956;3.0643;14.4357
40R_40V_04F_05M;LR1_2_1;1;0;40;04;05;52.5;100;91.0256;11.5385;36.825395;50.2713;99.765;78.4217;28.3912;16.7192;11.6719;2.7546;34.7364
40R_40V_04F_05M;LR1_2_2;1;1;40;04;05;57.5;100;96.1538;7.6923;45.719057;23.0788;83.4087;56.6516;24.8357;14.7175;10.1183;1.8007;11.7473
40R_40V_04F_05M;LR1_2_3;1;1;40;04;05;55;100;100;10.4651;42.718782;28.5023;99.8159;69.6149;34.0094;19.3448;14.6646;1.0158;9.1374
40R_40V_04F_05M;LR1_2_4;1;1;40;04;05;30;100;87.931;15.1163;57.855883;49.9568;97.4005;66.9658;15.3584;9.3288;6.0296;1.7713;2.5384
40R_40V_04F_05M;LR1_2_5;1;1;40;04;05;52.5;100;82.7586;15.1163;40.334148;33.4921;96.4984;69.0073;31.7035;18.2965;13.4069;2.7424;11.0887
40R_40V_04F_05M;LR1_2_1;1;0;40;04;05;52.5;100;91.0256;11.5385;36.825395;50.2713;99.765;78.4217;28.3912;16.7192;11.6719;2.7546;34.7364
40R_40V_04F_05M;LR1_2_2;1;1;40;04;05;57.5;100;96.1538;7.6923;45.719057;23.0788;83.4087;56.6516;24.8357;14.7175;10.1183;1.8007;11.7473
40R_40V_04F_05M;LR1_2_3;1;1;40;04;05;55;100;100;10.4651;42.718782;28.5023;99.8159;69.6149;34.0094;19.3448;14.6646;1.0158;9.1374
40R_40V_04F_05M;LR1_2_4;1;1;40;04;05;32.5;100;98.2759;20.8333;55.284992;25.5711;97.9829;61.5863;14.7895;9.5563;5.2332;0.2312;4.4515
40R_40V_04F_05M;LR1_2_5;1;1;40;04;05;52.5;100;81.9444;18.6047;40.405976;33.6625;97.8155;70.8544;32.1767;18.9274;13.2492;1.629;12.8736
40R_40V_04F_05M;LR1_2_1;1;0;40;04;05;52.5;100;91.0256;11.5385;36.825395;50.2713;99.765;78.4217;28.3912;16.7192;11.6719;2.7546;34.7364
40R_40V_04F_05M;LR1_2_2;1;1;40;04;05;57.5;100;78.8462;20;42.770348;24.0946;82.908;56.2824;25.887;14.4547;11.4323;1.3604;13.101
40R_40V_04F_05M;LR1_2_3;1;1;40;04;05;52.5;100;86.0465;9.3023;42.058343;29.5226;99.727;70.353;32.2933;18.7207;13.5725;1.8647;6.4672
40R_40V_04F_05M;LR1_2_4;1;1;40;04;05;32.5;100;93.0556;34.4828;56.555746;43.1615;98.8055;62.7971;16.496;10.2389;6.2571;1.3563;4.3334
40R_40V_04F_05M;LR1_2_5;1;1;40;04;05;52.5;100;89.6552;12.5;38.935343;34.3596;96.9464;71.6139;33.4385;19.2429;14.1956;3.0643;14.4357
40R_40V_04F_05M;LR1_2_1;1;0;40;04;05;52.5;100;91.0256;11.5385;36.825395;50.2713;99.765;78.4217;28.3912;16.7192;11.6719;2.7546;34.7364
40R_40V_04F_05M;LR1_2_2;1;1;40;04;05;52.5;100;94.2308;20;48.785114;33.7254;86.774;60.3536;26.0184;14.4547;11.5637;2.388;13.8256
40R_40V_04F_05M;LR1_2_3;1;1;40;04;05;55;100;100;10.4651;42.718782;28.5023;99.8159;69.6149;34.0094;19.3448;14.6646;1.0158;9.1374
40R_40V_04F_05M;LR1_2_4;1;1;40;04;05;32.5;100;72.2222;20.8333;47.124462;39.1445;98.6121;63.1534;18.2025;10.694;7.5085;0.985;1.0757
40R_40V_04F_05M;LR1_2_5;1;1;40;04;05;50;100;91.6667;9.7222;39.203745;33.7823;96.9464;72.3947;30.2839;17.9811;12.3028;1.8217;11.4014
40R_40V_04F_05M;LR2_2_1;2;1;40;04;05;17.5;100;98.5075;18.5185;75.094871;10.5073;93.0789;55.6105;6.8245;4.1815;2.643;2.7362;8.8127
40R_40V_04F_05M;LR2_2_2;2;1;40;04;05;15;100;90.7407;37.037;78.604067;12.454;81.6892;54.9637;5.286;3.3136;1.9724;1.8898;8.5938
40R_40V_04F_05M;LR2_2_3;2;1;40;04;05;12.5;100;100;18.0556;76.61112;10.9231;93.8892;61.0798;5.3649;3.3136;2.0513;0.0179;4.3438
40R_40V_04F_05M;LR2_2_4;2;1;40;04;05;7.5;80;98.4615;96.1538;97.692267;68.0308;96.9582;82.4005;4.2899;2.86;1.43;0;0
40R_40V_04F_05M;LR2_2_5;2;1;40;04;05;12.5;100;100;92.5373;96.31344;57.7456;93.3708;72.1443;6.785;4.3393;2.4458;4.3286;7.037
40R_40V_04F_05M;LR2_2_1;2;1;40;04;05;17.5;100;98.5075;59.7015;85.372929;13.7897;89.8655;55.6495;7.1006;4.3393;2.7613;2.5759;9.3255
40R_40V_04F_05M;LR2_2_2;2;1;40;04;05;12.5;100;98.1481;50;80.62962;24.146;80.2241;65.6921;6.0355;3.7081;2.3274;0.6358;2.6361
40R_40V_04F_05M;LR2_2_3;2;1;40;04;05;12.5;100;100;27.0833;81.02776;11.7688;91.2986;62.1508;5.6805;3.3136;2.3669;0.1352;5.0208
40R_40V_04F_05M;LR2_2_4;2;1;40;04;05;10;100;90.7692;75.3846;82.8846;20.7057;90.8765;61.7401;3.5897;2.6824;0.9073;0;0
40R_40V_04F_05M;LR2_2_5;2;1;40;04;05;12.5;100;100;83.5821;93.71642;34.7917;87.0675;69.7374;5.9566;3.8659;2.0907;1.8129;9.4189
40R_40V_04F_05M;LR2_2_1;2;1;40;04;05;17.5;100;97.0149;46.2687;80.442629;10.6051;92.9034;56.5319;6.7061;4.1026;2.6036;4.5585;12.3342
40R_40V_04F_05M;LR2_2_2;2;1;40;04;05;12.5;100;94.4444;80.597;86.1762;40.9187;81.7412;65.1539;5.7199;3.5503;2.1696;2.2508;6.0215
40R_40V_04F_05M;LR2_2_3;2;1;40;04;05;10;100;100;89.5833;96.875;53.6627;86.5286;76.4917;4.5759;2.998;1.5779;1.069;3.1538
40R_40V_04F_05M;LR2_2_4;2;1;40;04;05;7.5;100;100;80;91.410267;70.3034;99.2162;81.5744;3.9842;2.6824;1.3018;0;0
40R_40V_04F_05M;LR2_2_5;2;1;40;04;05;12.5;100;100;87.5;95.4515;47.2824;89.903;72.4174;5.6805;3.7081;1.9724;0.0029;10.1943
40R_40V_04F_05M;LR2_2_1;2;1;40;04;05;17.5;100;100;25.9259;78.746343;22.0043;88.8469;56.2806;6.3511;4.2604;2.0907;4.268;11.474
40R_40V_04F_05M;LR2_2_2;2;1;40;04;05;12.5;100;100;50;77.5;30.4647;83.686;65.1353;6.3905;3.7081;2.6824;0.7647;1.8893
40R_40V_04F_05M;LR2_2_3;2;1;40;04;05;12.5;100;100;63.3333;90.30554;17.1609;85.8387;62.5756;5.286;3.4714;1.8146;0.4909;1.6406
40R_40V_04F_05M;LR2_2_4;2;1;40;04;05;10;100;98.7179;50;82.467925;12.4694;91.8181;59.6425;3.6292;2.3669;1.2623;0;0.3595
40R_40V_04F_05M;LR2_2_5;2;1;40;04;05;12.5;100;98.75;92.5;94.56344;46.6714;86.7625;72.8926;5.9566;3.5503;2.4063;2.4407;10.2535
40R_40V_04F_05M;LR2_2_1;2;1;40;04;05;17.5;100;100;11.9403;78.5288;9.9945;93.1822;55.5678;6.3116;4.2604;2.0513;4.0266;7.2377
40R_40V_04F_05M;LR2_2_2;2;1;40;04;05;12.5;100;94.4444;77.5;88.88888;35.5684;80.5499;65.454;4.6548;2.8402;1.8146;3.0887;12.0601
40R_40V_04F_05M;LR2_2_3;2;1;40;04;05;12.5;100;98.6111;73.6111;86.44444;10.6529;86.5329;62.2476;5.1677;3.4714;1.6963;1.5569;0.7551
40R_40V_04F_05M;LR2_2_4;2;1;40;04;05;10;100;98.7179;38.4615;79.967925;12.8477;93.6217;61.8212;3.8264;2.5247;1.3018;0.3996;0
40R_40V_04F_05M;LR2_2_5;2;1;40;04;05;12.5;100;100;83.75;94.50748;50.3692;87.9594;73.981;6.7456;4.1815;2.5641;0.8088;8.7195
40R_40V_04F_06M;LR1_2_1;1;1;40;04;06;62.5;100;91.0256;7.6923;39.8359;43.0221;98.7918;72.1625;30.3628;17.8759;12.4869;2.5901;23.4021
40R_40V_04F_06M;LR1_2_2;1;1;40;04;06;52.5;100;94.2308;19.2308;48.449324;25.4415;82.7832;59.201;19.0539;12.0456;7.0083;1.8721;11.2146
40R_40V_04F_06M;LR1_2_3;1;1;40;04;06;50;100;70.9302;10.4651;42.191915;32.1669;99.805;67.3064;24.181;14.0406;10.1404;0.7106;4.9648
40R_40V_04F_06M;LR1_2_4;1;1;40;04;06;30;100;97.2222;25.5814;62.376658;39.5188;97.2958;64.3426;13.1779;7.9636;5.2143;0.1543;1.168
40R_40V_04F_06M;LR1_2_5;1;1;40;04;06;50;100;82.7586;16.6667;42.091365;21.888;95.7271;70.0413;24.8423;14.7213;10.1209;2.104;12.4411
40R_40V_04F_06M;LR1_2_1;1;1;40;04;06;62.5;100;91.0256;7.6923;39.8359;43.0221;98.7918;72.1625;30.3628;17.8759;12.4869;2.5901;23.4021
40R_40V_04F_06M;LR1_2_2;1;1;40;04;06;55;100;80;5.1282;43.921909;23.0223;82.8896;57.4254;20.0394;11.8265;8.2129;1.6238;10.7495
40R_40V_04F_06M;LR1_2_3;1;1;40;04;06;47.5;100;91.8605;11.1111;42.541753;29.5242;99.6443;71.1918;24.701;15.0806;9.6204;0.9916;4.6914
40R_40V_04F_06M;LR1_2_4;1;1;40;04;06;32.5;100;89.6552;10.4651;54.236146;38.1308;98.7167;61.7729;13.9363;8.3428;5.5935;0.0293;2.4934
40R_40V_04F_06M;LR1_2_5;1;1;40;04;06;47.5;100;76.7442;16.6667;42.371;45.4968;94.3912;74.8021;23.0021;13.9327;9.0694;1.3878;14.5101
40R_40V_04F_06M;LR1_2_1;1;1;40;04;06;62.5;100;91.0256;7.6923;39.8359;43.0221;98.7918;72.1625;30.3628;17.8759;12.4869;2.5901;23.4021
40R_40V_04F_06M;LR1_2_2;1;1;40;04;06;52.5;100;94.2308;19.2308;49.163619;40.2102;83.6202;59.7815;21.463;12.9216;8.5414;2.9529;10.8645
40R_40V_04F_06M;LR1_2_3;1;1;40;04;06;45;100;87.2093;12.5;46.525539;26.6287;99.8159;74.698;24.831;14.8206;10.0104;0.5694;5.0777
40R_40V_04F_06M;LR1_2_4;1;1;40;04;06;30;100;96.5116;19.7674;61.458508;47.1536;98.8055;67.0496;12.5142;7.774;4.7402;0.9054;3.2111
40R_40V_04F_06M;LR1_2_5;1;1;40;04;06;47.5;100;81.9444;15.1163;43.094826;45.5331;94.8533;74.6195;25.368;14.9842;10.3838;2.0879;13.8944
40R_40V_04F_06M;LR1_2_1;1;1;40;04;06;62.5;100;91.0256;7.6923;39.8359;43.0221;98.7918;72.1625;30.3628;17.8759;12.4869;2.5901;23.4021
40R_40V_04F_06M;LR1_2_2;1;1;40;04;06;52.5;100;84.6154;23.0769;46.855929;37.3745;83.0644;60.0146;21.3535;12.9216;8.4319;1.3618;12.684
40R_40V_04F_06M;LR1_2_3;1;1;40;04;06;47.5;100;96.5517;10.4651;42.234863;31.4805;98.791;72.4335;25.351;15.6006;9.7504;0.6851;3.6164
40R_40V_04F_06M;LR1_2_4;1;1;40;04;06;32.5;100;96.5116;18.6047;55.992246;32.6394;96.6883;62.1164;14.0311;8.1532;5.8779;0.1062;2.0361
40R_40V_04F_06M;LR1_2_5;1;1;40;04;06;50;100;76.7442;9.3023;40.253265;33.5836;95.7271;69.7879;26.6824;15.7729;10.9096;2.0058;9.3137
40R_40V_04F_06M;LR1_2_1;1;1;40;04;06;62.5;100;91.0256;7.6923;39.8359;43.0221;98.7918;72.1625;30.3628;17.8759;12.4869;2.5901;23.4021
40R_40V_04F_06M;LR1_2_2;1;1;40;04;06;50;100;90.3846;23.0769;49.32052;39.3259;85.5322;62.057;20.6965;12.2646;8.4319;2.9147;11.5172
40R_40V_04F_06M;LR1_2_3;1;1;40;04;06;47.5;100;91.3793;19.7674;48.993437;33.9563;99.8159;70.6394;23.2709;13.5205;9.7504;0.6965;6.1687
40R_40V_04F_06M;LR1_2_4;1;1;40;04;06;30;100;97.2222;30.5556;58.1142;49.1661;97.9932;66.5877;13.3675;8.722;4.6454;1.3202;1.8575
40R_40V_04F_06M;LR1_2_5;1;1;40;04;06;50;100;81.9444;15.1163;40.38476;33.1372;94.6672;70.8035;27.2082;15.2471;11.9611;3.188;11.9568
40R_40V_04F_06M;LR2_2_1;2;1;40;04;06;15;100;100;81.25;94.6362;50.5578;91.5724;66.8476;5.9829;3.9448;2.0381;2.667;13.6992
40R_40V_04F_06M;LR2_2_2;2;1;40;04;06;15;100;100;23.75;79.791667;12.9172;80.4493;53.943600000000004;5.1282;3.3531;1.7751;1.1562;4.6524
40R_40V_04F_06M;LR2_2_3;2;1;40;04;06;12.5;100;100;31.6667;83.83334;4.9984;87.9045;62.4892;4.5694;2.7613;1.808;2.4807;4.228
40R_40V_04F_06M;LR2_2_4;2;1;40;04;06;7.5;100;100;93.8462;96.9231;69.129;96.6753;82.0576;3.5832;2.3669;1.2163;0;0
40R_40V_04F_06M;LR2_2_5;2;1;40;04;06;12.5;100;100;92.5373;96.31344;57.3041;93.3164;72.026;5.7199;3.616;2.1039;4.3294;7.096
40R_40V_04F_06M;LR2_2_1;2;1;40;04;06;17.5;100;98.75;11.9403;75.0693;9.7164;88.1803;56.5532;5.5884;3.4845;2.1039;2.1917;10.7231
40R_40V_04F_06M;LR2_2_2;2;1;40;04;06;12.5;100;96.25;59.7015;84.2612;19.7724;82.7988;64.5425;4.2078;2.6956;1.5122;1.6764;8.2086
40R_40V_04F_06M;LR2_2_3;2;1;40;04;06;12.5;100;100;50;86.69446;19.2746;91.7393;61.1359;4.2078;2.9586;1.2492;0;0.6801
40R_40V_04F_06M;LR2_2_4;2;1;40;04;06;10;100;100;83.0769;93.365375;36.5594;93.2024;61.686;3.1229;2.1696;0.9533;0;0
40R_40V_04F_06M;LR2_2_5;2;1;40;04;06;12.5;100;100;83.5821;93.71642;34.6781;86.9905;69.6593;5.0296;3.2216;1.808;1.8743;9.1708
40R_40V_04F_06M;LR2_2_1;2;1;40;04;06;15;100;97.0149;59.7015;81.318417;45.0935;88.4513;66.9581;6.5417;4.142;2.3997;1.5993;13.4514
40R_40V_04F_06M;LR2_2_2;2;1;40;04;06;12.5;100;100;37.5;79.21076;23.4316;80.7838;64.677;4.7666;3.0901;1.6765;1.0906;9.9416
40R_40V_04F_06M;LR2_2_3;2;1;40;04;06;10;100;100;88.3333;95;67.7381;84.4513;77.8067;4.3721;2.7613;1.6108;0.4216;0.8545
40R_40V_04F_06M;LR2_2_4;2;1;40;04;06;10;100;98.7179;15.3846;76.6987;6.9909;94.0331;58.9967;3.4517;2.2354;1.2163;0;0
40R_40V_04F_06M;LR2_2_5;2;1;40;04;06;12.5;100;100;72.5;91.25;49.6414;94.0118;72.8131;4.7995;3.0243;1.7751;2.4481;12.2613
40R_40V_04F_06M;LR2_2_1;2;1;40;04;06;15;100;100;59.7015;90.587683;29.159;93.8047;63.122;5.5884;3.5503;2.0381;4.054;9.0846
40R_40V_04F_06M;LR2_2_2;2;1;40;04;06;12.5;100;98.75;49.2537;86.75372;30.0548;81.2181;66.3094;4.5365;2.8928;1.6437;3.7188;8.7918
40R_40V_04F_06M;LR2_2_3;2;1;40;04;06;12.5;100;100;44.4444;82.66666;11.5775;88.4158;62.2912;4.0434;2.6956;1.3478;0.172;5.7601
40R_40V_04F_06M;LR2_2_4;2;1;40;04;06;7.5;83.3333;98.7179;78.4615;89.829033;63.2923;95.5653;79.8326;3.3925;2.3669;1.0256;0;0
40R_40V_04F_06M;LR2_2_5;2;1;40;04;06;15;100;100;30;87.291667;12.6726;87.3022;60.6908;5.8843;3.4845;2.3997;0.8544;4.854
40R_40V_04F_06M;LR2_2_1;2;1;40;04;06;17.5;100;100;16.25;76.606443;9.8347;91.6911;55.6672;5.95;3.6818;2.2682;3.4616;12.5366
