group;name;type;feasible;n_reqs;n_regions;n_machs;n_vehicles_used;n_machines_used;max_max_load_all_vehicles;min_max_load_all_vehicles;mean_max_load_all_vehicles;min_completion_time;max_completion_time;mean_completion_time;avrg_machines_travel_time_with_vehicle;avrg_machines_travel_time_only_with_vehicle;avrg_machines_travel_time_no_vehicle;avrg_vehicles_waiting_time_for_a_machine_travel;avrg_vehicles_waiting_time_for_a_service
40R_40V_02I_06M;LR1_2_2;1;1;40;02;06;42.5;100;92.3077;18.4615;49.705871;37.9614;99.9645;68.2389;13.1146;8.8217;4.2929;1.5998000000000001;16.2367
40R_40V_02I_06M;LR1_2_3;1;1;40;02;06;27.5;83.3333;89.5349;20.9302;57.356936;23.0063;96.1956;67.5794;7.2177;5.4656;1.7521;0.4247;6.4116
40R_40V_02I_06M;LR1_2_4;1;1;40;02;06;17.5;50;98.2759;48.6111;70.514629;46.511;96.7003;79.0433;9.0862;6.1272;2.959;0.0925;1.1283
40R_40V_02I_06M;LR1_2_5;1;1;40;02;06;32.5;100;97.6744;15.2778;56.037723;18.9004;97.0628;65.0114;9.6762;6.7158;2.9604;0.7249;6.2032
40R_40V_02I_06M;LR1_2_1;1;1;40;02;06;45;83.3333;98.7179;12.3077;53.589733;48.0637;93.363;68.9522;6.8619;5.2252;1.6367;0.2753;28.7696
40R_40V_02I_06M;LR1_2_2;1;1;40;02;06;42.5;100;92.3077;18.4615;49.705871;37.9614;99.9645;68.2389;13.1146;8.8217;4.2929;1.5998000000000001;16.2367
40R_40V_02I_06M;LR1_2_3;1;1;40;02;06;25;83.3333;100;29.1667;72.26532;41.989;96.1956;72.5631;7.1527;5.1079;2.0448;0.0464;5.9265
40R_40V_02I_06M;LR1_2_4;1;1;40;02;06;17.5;66.6667;100;19.7674;74.586314;50.6388;99.2334;81.0342;6.5217;4.7291;1.7926;0;1.618
40R_40V_02I_06M;LR1_2_5;1;1;40;02;06;30;100;97.6744;18.6047;59.670975;24.4229;98.3724;71.3557;7.9045;5.8299;2.0746000000000002;0;12.557
40R_40V_02I_06M;LR1_2_1;1;1;40;02;06;45;83.3333;98.7179;12.3077;53.589733;48.0637;93.363;68.9522;6.8619;5.2252;1.6367;0.2753;28.7696
40R_40V_02I_06M;LR1_2_2;1;1;40;02;06;42.5;100;92.3077;18.4615;49.705871;37.9614;99.9645;68.2389;13.1146;8.8217;4.2929;1.5998000000000001;16.2367
40R_40V_02I_06M;LR1_2_3;1;1;40;02;06;27.5;100;95.8333;26.7442;58.2987;32.6893;96.1956;67.5318;7.2918;5.0936;2.1982;1.2285;5.5905
40R_40V_02I_06M;LR1_2_4;1;1;40;02;06;17.5;66.6667;98.2759;29.1667;61.819971;58.3076;97.2729;84.1762;8.4807;5.7086;2.7721;0.7285;1.3799
40R_40V_02I_06M;LR1_2_5;1;1;40;02;06;30;100;97.6744;15.1163;61.706517;56.498;99.2456;71.9116;7.4384;5.7954;1.643;0;9.2088
40R_40V_02I_06M;LR1_2_1;1;1;40;02;06;45;83.3333;98.7179;12.3077;53.589733;48.0637;93.363;68.9522;6.8619;5.2252;1.6367;0.2753;28.7696
40R_40V_02I_06M;LR1_2_2;1;1;40;02;06;42.5;100;92.3077;18.4615;49.705871;37.9614;99.9645;68.2389;13.1146;8.8217;4.2929;1.5998000000000001;16.2367
40R_40V_02I_06M;LR1_2_3;1;1;40;02;06;27.5;83.3333;86.2069;23.6111;55.096882;23.0063;96.1956;69.6544;8.3117;5.8991;2.4126;1.3577;5.6149
40R_40V_02I_06M;LR1_2_4;1;1;40;02;06;17.5;66.6667;93.0233;17.4419;61.820914;46.6877;97.317;83.13;6.4661;5.0217;1.4444;0.0509;1.4672
40R_40V_02I_06M;LR1_2_5;1;1;40;02;06;30;100;97.6744;1.3889;60.2922;56.9836;97.8281;71.574700000000007;9.5462;6.6508;2.8954;0;8.4944
40R_40V_02I_06M;LR1_2_1;1;1;40;02;06;45;100;84.6154;12.3077;55.498567;35.3956;99.9748;68.1784;7.7602;5.7306;2.0296;0.4166;24.133
40R_40V_02I_06M;LR1_2_2;1;1;40;02;06;40;100;92.3077;21.7949;50.368581;25.2102;99.9645;68.0369;10.6041;7.1574;3.4467;0;18.222
40R_40V_02I_06M;LR1_2_3;1;1;40;02;06;25;100;95.8333;26.7442;71.36539;33.5552;96.1956;72.0681;7.2918;5.0936;2.1982;1.9229;6.2402
40R_40V_02I_06M;LR1_2_4;1;1;40;02;06;17.5;66.6667;98.2759;34.7222;72.410143;67.0883;94.9085;82.5509;6.3498;4.6431;1.7066;0.439;0.3902
40R_40V_02I_06M;LR1_2_5;1;1;40;02;06;30;100;100;22.2222;57.982108;55.8267;99.2456;71.4694;9.2647;6.7085;2.5562;3.3126;10.5265
40R_40V_02I_06M;LR2_2_1;2;1;40;02;06;12.5;100;98.75;77.7778;90.05556;31.9448;89.1231;61.5541;1.3996;1.0203;0.3793;2.0641;21.7358
40R_40V_02I_06M;LR2_2_2;2;1;40;02;06;10;66.6667;100;40.2985;80.583875;33.4241;79.7022;65.048;2.755;1.8904;0.8646;0.9309;13.6572
40R_40V_02I_06M;LR2_2_3;2;1;40;02;06;7.5;66.6667;100;86.6667;91.3889;61.3964;80.8899;73.8352;2.413;1.6546;0.7584;3.1029;1.5074
40R_40V_02I_06M;LR2_2_4;2;1;40;02;06;10;66.6667;97.4359;29.2308;79.10255;4.5499;81.7921;40.5509;1.0574;0.7067;0.3507;0;0
40R_40V_02I_06M;LR2_2_5;2;1;40;02;06;10;83.3333;100;91.25;97.5;65.7744;84.4205;74.9075;2.8925;2.2279;0.6646;4.7976;20.235
40R_40V_02I_06M;LR2_2_1;2;1;40;02;06;12.5;100;97.5;85.0746;93.3209;29.5266;89.7349;61.9505;1.2422;0.9938;0.2484;2.8854;25.2355
40R_40V_02I_06M;LR2_2_2;2;1;40;02;06;10;66.6667;100;80;89.5849;33.0777;83.0836;63.2487;2.4215;2.0587;0.3628;1.4775;5.1879
40R_40V_02I_06M;LR2_2_3;2;1;40;02;06;10;66.6667;98.6111;26.3889;78.958325;6.6067;81.9097;57.2915;2.1454;1.4272;0.7181;1.0968;4.7595
40R_40V_02I_06M;LR2_2_4;2;1;40;02;06;7.5;66.6667;98.4615;61.5385;84.102567;11.2513;85.2462;53.1686;0.9081;0.6102;0.2979;0;0.0093
40R_40V_02I_06M;LR2_2_5;2;1;40;02;06;10;100;100;95;97.8125;67.2974;87.0856;75.3628;3.2475;2.3464;0.9011;3.7185;16.2336
40R_40V_02I_06M;LR2_2_1;2;1;40;02;06;15;66.6667;100;50.7463;81.915433;10.8032;89.2844;52.1596;2.077;1.5867;0.4903;4.0811;10.4696
40R_40V_02I_06M;LR2_2_2;2;1;40;02;06;10;66.6667;100;87.037;94.893575;28.4966;79.7377;64.9537;2.5755;1.9151;0.6605;0.7995;12.1163
40R_40V_02I_06M;LR2_2_3;2;1;40;02;06;10;66.6667;98.6111;33.3333;80.138875;14.3854;82.5357;57.2953;2.4832;1.9379;0.5454;1.3333;12.8181
40R_40V_02I_06M;LR2_2_4;2;1;40;02;06;7.5;50;100;15.3846;70.2564;5.5621;91.058;53.5531;0.8727;0.5879;0.2848;0;1.1111
40R_40V_02I_06M;LR2_2_5;2;1;40;02;06;10;66.6667;100;97.5;98.75;67.9152;82.5783;74.7701;4.4842;3.0692;1.415;5.0768;12.2289
40R_40V_02I_06M;LR2_2_1;2;1;40;02;06;12.5;100;100;70.1493;89.52986;26.789;91.5609;61.5871;1.4463;1.0437;0.4026;5.298;23.9123
40R_40V_02I_06M;LR2_2_2;2;1;40;02;06;10;50;100;88.0597;95.059425;38.0162;85.2229;62.8779;2.5623;1.8554;0.7069;4.71;17.5537
40R_40V_02I_06M;LR2_2_3;2;1;40;02;06;7.5;50;100;90.2778;96.2963;61.3503;81.8383;74.4317;2.8949;2.1126;0.7824;1.1706;4.4924
40R_40V_02I_06M;LR2_2_4;2;1;40;02;06;7.5;50;100;93.8462;96.666667;13.2544;88.632;53.9452;0.9567;0.7011;0.2556;1.9034;1.9034
40R_40V_02I_06M;LR2_2_5;2;1;40;02;06;10;100;98.75;95;97.066225;69.6765;85.6209;75.5317;2.5502;1.8198;0.7304;3.7228;20.4983
40R_40V_02I_06M;LR2_2_1;2;1;40;02;06;12.5;100;97.5;82.0896;92.91792;28.9886;89.4012;62.5239;1.4885;1.0911;0.3974;9.2419;19.5294
40R_40V_02I_06M;LR2_2_2;2;1;40;02;06;10;66.6667;100;57.5;87.0056;33.5373;79.3053;65.8913;2.8148;2.0587;0.7561;1.405;10.8013
40R_40V_02I_06M;LR2_2_3;2;1;40;02;06;7.5;66.6667;100;91.6667;96.5278;64.5408;83.4462;76.0018;2.0422;1.5323;0.5099;2.4055;6.7371
40R_40V_02I_06M;LR2_2_4;2;1;40;02;06;7.5;50;100;29.2308;75.384633;4.5499;88.8217;52.6947;0.9859;0.6828;0.3031;0.1494;0.1494
40R_40V_02I_06M;LR2_2_5;2;1;40;02;06;10;83.3333;100;95;98.125;63.4422;87.5361;72.2445;2.8862;2.0684;0.8178;1.5014;17.2124
40R_40V_04I_05M;LR1_2_1;1;0;40;04;05;25;100;91.0256;13.4615;46.89742;59.9782;97.3458;75.7137;24.1296;15.9202;8.2093;3.7611;43.0981
40R_40V_04I_05M;LR1_2_2;1;0;40;04;05;25;100;91.0256;10.2564;48.24359;36.4621;86.0505;68.0543;23.4032;15.5397;7.8634;3.9927;36.194
40R_40V_04I_05M;LR1_2_3;1;1;40;04;05;27.5;100;95.3488;33.3333;62.959682;45.4132;82.0079;67.0307;34.988;20.9454;14.0426;0.5999;9.613
40R_40V_04I_05M;LR1_2_4;1;1;40;04;05;20;100;100;15.1163;74.310013;19.7319;95.3628;72.5136;15.7716;11.3814;4.3902;2.1648;1.2269
40R_40V_04I_05M;LR1_2_5;1;1;40;04;05;32.5;100;97.2222;9.7222;52.767754;41.8533;96.0126;70.5726;40.3521;25.2767;15.0754;2.0064;16.1035
40R_40V_04I_05M;LR1_2_1;1;0;40;04;05;25;100;91.0256;13.4615;46.89742;59.9782;97.3458;75.7137;24.1296;15.9202;8.2093;3.7611;43.0981
40R_40V_04I_05M;LR1_2_2;1;0;40;04;05;25;100;91.0256;10.2564;48.24359;36.4621;86.0505;68.0543;23.4032;15.5397;7.8634;3.9927;36.194
40R_40V_04I_05M;LR1_2_3;1;1;40;04;05;27.5;100;84.8837;6.8966;57.779882;27.6151;84.7886;67.5185;34.2082;21.8366;12.3716;1.1667;9.7549
40R_40V_04I_05M;LR1_2_4;1;1;40;04;05;17.5;100;91.8605;51.3889;69.0548;66.8943;95.336;83.8835;22.9524;14.2779;8.6744;0.2233;0.0659
40R_40V_04I_05M;LR1_2_5;1;1;40;04;05;30;100;96.5116;9.7222;52.083142;41.6356;95.8754;75.957;42.4454;25.3366;17.1088;3.6062;13.3603
40R_40V_04I_05M;LR1_2_1;1;0;40;04;05;25;100;91.0256;13.4615;46.89742;59.9782;97.3458;75.7137;24.1296;15.9202;8.2093;3.7611;43.0981
40R_40V_04I_05M;LR1_2_2;1;0;40;04;05;25;100;91.0256;10.2564;48.24359;36.4621;86.0505;68.0543;23.4032;15.5397;7.8634;3.9927;36.194
40R_40V_04I_05M;LR1_2_3;1;1;40;04;05;27.5;100;97.6744;20.6897;61.939364;29.1151;90.5079;67.5013;26.2309;18.2612;7.9697;0.5341;8.5592
40R_40V_04I_05M;LR1_2_4;1;1;40;04;05;17.5;100;87.5;29.1667;68.931314;62.3896;94.418;82.6906;19.1088;11.8306;7.2782;0.6522;4.2854
40R_40V_04I_05M;LR1_2_5;1;1;40;04;05;30;100;94.8276;23.6111;60.581975;55.653;94.5883;76.8072;34.5151;21.3356;13.1795;2.4234;18.3424
40R_40V_04I_05M;LR1_2_1;1;0;40;04;05;25;100;91.0256;13.4615;46.89742;59.9782;97.3458;75.7137;24.1296;15.9202;8.2093;3.7611;43.0981
40R_40V_04I_05M;LR1_2_2;1;0;40;04;05;25;100;91.0256;10.2564;48.24359;36.4621;86.0505;68.0543;23.4032;15.5397;7.8634;3.9927;36.194
40R_40V_04I_05M;LR1_2_3;1;1;40;04;05;30;100;91.3793;25;61.121692;21.1924;81.9574;62.63;40.6508;26.2438;14.4069;1.1369;4.6373
40R_40V_04I_05M;LR1_2_4;1;1;40;04;05;17.5;100;87.931;50;69.357414;67.9369;96.8943;82.3499;19.605;13.2817;6.3233;0.7856;1.3432
40R_40V_04I_05M;LR1_2_5;1;1;40;04;05;30;100;97.6744;37.2093;60.225092;45.1388;94.3754;75.1982;40.0719;21.8921;18.1798;1.0022;17.6836
40R_40V_04I_05M;LR1_2_1;1;0;40;04;05;25;100;91.0256;13.4615;46.89742;59.9782;97.3458;75.7137;24.1296;15.9202;8.2093;3.7611;43.0981
40R_40V_04I_05M;LR1_2_2;1;0;40;04;05;25;100;91.0256;10.2564;48.24359;36.4621;86.0505;68.0543;23.4032;15.5397;7.8634;3.9927;36.194
40R_40V_04I_05M;LR1_2_3;1;1;40;04;05;27.5;100;95.8333;34.8837;62.474582;46.0883;93.7934;69.0229;35.4237;22.5511;12.8726;1.5157;6.0331
40R_40V_04I_05M;LR1_2_4;1;1;40;04;05;17.5;100;100;44.186;74.4988;43.7918;98.9984;81.1927;15.9325;12.4552;3.4773;0.0263;3.3524
40R_40V_04I_05M;LR1_2_5;1;1;40;04;05;30;100;97.6744;12.069;60.974025;41.6356;94.3754;76.2375;39.0744;23.6126;15.4618;0.9521;17.0955
40R_40V_04I_05M;LR2_2_1;2;1;40;04;05;12.5;100;100;74.0741;93.06482;22.1101;89.1933;63.0366;13.967;9.3367;4.6303;6.7288;15.5581
40R_40V_04I_05M;LR2_2_2;2;1;40;04;05;10;100;100;81.25;89.8611;54.1645;78.8793;67.0498;10.4303;7.5211;2.9092;2.4338;15.9682
40R_40V_04I_05M;LR2_2_3;2;1;40;04;05;10;100;100;39.5833;84.201375;4.187;82.0367;57.001;10.0549;5.9411;4.1138;2.8675;1.764
40R_40V_04I_05M;LR2_2_4;2;1;40;04;05;7.5;100;100;87.6923;93.333333;23.7164;83.155;57.8175;7.0562;3.9947;3.0615;0;0
40R_40V_04I_05M;LR2_2_5;2;1;40;04;05;12.5;100;100;19.403;81.48508;6.7613;85.0659;63.8321;14.4923;8.8996;5.5927;2.3264;10.4181
40R_40V_04I_05M;LR2_2_1;2;1;40;04;05;12.5;100;100;95;97.35448;31.475;87.6304;63.3908;11.711;8.5424;3.1686;2.528;14.0936
40R_40V_04I_05M;LR2_2_2;2;1;40;04;05;10;100;98.75;80;89.463625;51.0016;78.7243;66.9998;11.0462;7.7009;3.3453;2.3821;16.9986
40R_40V_04I_05M;LR2_2_3;2;1;40;04;05;10;100;100;39.5833;83.645825;7.7637;84.4296;58.9847;8.2366;6.2443;1.9923;2.565;3.2331
40R_40V_04I_05M;LR2_2_4;2;1;40;04;05;7.5;100;100;88.4615;96.153833;19.2312;90.4844;58.4496;7.3845;4.8419;2.5426;0;0
40R_40V_04I_05M;LR2_2_5;2;1;40;04;05;12.5;100;100;77.7778;94.75706;22.1886;85.0793;64.2415;12.4975;7.7665;4.731;1.9031;26.5526
40R_40V_04I_05M;LR2_2_1;2;1;40;04;05;12.5;100;98.1481;80.597;94.24902;31.7866;91.6659;64.0244;13.9621;8.792;5.17;3.0742;13.5394
40R_40V_04I_05M;LR2_2_2;2;1;40;04;05;10;100;100;81.25;91.5625;28.2529;79.6959;65.333;12.8185;7.6638;5.1546;0.0122;13.0031
40R_40V_04I_05M;LR2_2_3;2;1;40;04;05;7.5;100;100;95;97.222233;73.1026;84.2505;79.2034;9.8043;6.7749;3.0293;10.1115;11.7476
40R_40V_04I_05M;LR2_2_4;2;1;40;04;05;7.5;100;98.7179;92.3077;95.726467;25.1751;83.7282;57.4018;9.2155;5.5692;3.6464;0;0
40R_40V_04I_05M;LR2_2_5;2;1;40;04;05;12.5;100;100;77.7778;94.55556;17.3424;82.3988;64.7301;14.2077;8.5627;5.645;2.6471;14.4943
40R_40V_04I_05M;LR2_2_1;2;1;40;04;05;12.5;100;100;89.5522;96.16044;33.3128;90.2402;64.2041;13.2642;8.6442;4.62;5.4804;23.6158
40R_40V_04I_05M;LR2_2_2;2;1;40;04;05;10;100;100;49.2537;86.56715;16.1318;81.5538;62.8114;11.4019;7.494;3.9079;0.7108;21.1612
40R_40V_04I_05M;LR2_2_3;2;1;40;04;05;10;100;96.6667;33.3333;79.375;10.3621;82.2659;58.6345;10.9862;7.111;3.8752;1.7546;5.0066
40R_40V_04I_05M;LR2_2_4;2;1;40;04;05;7.5;100;97.4359;72.3077;87.350433;29.3846;85.6059;58.7153;8.547;5.4612;3.0858;0;0
40R_40V_04I_05M;LR2_2_5;2;1;40;04;05;10;100;100;91.25;97.8125;66.9286;83.1775;75.079;15.1918;9.5383;5.6535;1.8963;15.2789
40R_40V_04I_05M;LR2_2_1;2;1;40;04;05;12.5;100;98.75;80;91.36194;25.2927;89.3022;63.4412;10.2439;6.8589;3.3851;1.3587;20.2632
40R_40V_04I_05M;LR2_2_2;2;1;40;04;05;10;100;97.5;95.5224;96.5112;40.5219;79.8391;65.4029;12.6518;10.4312;2.2206;2.6056;8.765
40R_40V_04I_05M;LR2_2_3;2;1;40;04;05;10;100;100;53.3333;79.16665;11.0663;80.2832;56.9312;9.3587;6.566;2.7927;0.6414;2.4567
40R_40V_04I_05M;LR2_2_4;2;1;40;04;05;7.5;100;97.4359;13.8462;69.401733;8.8963;86.2174;54.6431;7.6036;4.7602;2.8433;0.4542;0
40R_40V_04I_05M;LR2_2_5;2;1;40;04;05;12.5;100;100;15;81.9515;9.6726;88.5633;62.8546;14.1497;8.6553;5.4944;1.9507;20.9266
40R_40V_04I_06M;LR1_2_1;1;1;40;04;06;37.5;100;94.2308;23.0769;62.256413;58.2944;93.0701;76.6485;35.5857;23.5223;12.0633;1.1441;26.6586
40R_40V_04I_06M;LR1_2_2;1;1;40;04;06;35;100;98.7179;32.0513;62.967029;33.3785;90.7382;69.0578;36.4017;20.8341;15.5676;1.1602;17.0195
40R_40V_04I_06M;LR1_2_3;1;1;40;04;06;30;100;87.931;6.8966;55.697008;27.0883;88.2114;62.3375;28.9685;18.5536;10.4148;1.5629;6.1554
40R_40V_04I_06M;LR1_2_4;1;1;40;04;06;20;100;100;23.2558;66.424413;30.7287;93.5189;72.985;13.7158;10.1154;3.6004;0.0576;0.2042
40R_40V_04I_06M;LR1_2_5;1;1;40;04;06;27.5;100;98.2759;26.7442;66.996755;50.4511;94.847;77.2985;27.2337;16.1753;11.0584;1.7324;16.2276
40R_40V_04I_06M;LR1_2_1;1;1;40;04;06;40;100;93.8462;15.3846;56.33815;38.6417;97.0607;74.0623;38.8061;20.9579;17.8481;1.3016;29.7521
40R_40V_04I_06M;LR1_2_2;1;1;40;04;06;35;100;94.8718;19.2308;63.95605;41.6972;90.6262;66.1031;30.9385;19.1096;11.8289;1.5797;18.7364
40R_40V_04I_06M;LR1_2_3;1;1;40;04;06;25;100;100;24.4186;66.22159;54.0931;99.3044;72.8464;25.7029;17.6107;8.0923;2.1544;8.6782
40R_40V_04I_06M;LR1_2_4;1;1;40;04;06;20;100;98.8372;18.0556;62.310513;19.7319;94.7934;74.5024;14.4895;10.796;3.6935;0;1.7752
40R_40V_04I_06M;LR1_2_5;1;1;40;04;06;25;100;96.5116;37.2093;63.40628;60.2413;94.9874;81.4151;19.914;13.4556;6.4585;0.085;15.5114
40R_40V_04I_06M;LR1_2_1;1;1;40;04;06;37.5;100;98.4615;15.3846;63.008547;32.5966;95.5592;74.5607;35.2344;22.1404;13.094;0.8282;27.1119
40R_40V_04I_06M;LR1_2_2;1;1;40;04;06;35;100;91.0256;21.7949;58.452393;41.511;90.7461;70.283;35.8478;20.489;15.3588;1.4477;19.2763
40R_40V_04I_06M;LR1_2_3;1;1;40;04;06;27.5;100;100;24.4186;64.376636;40.082;81.9511;67.7147;23.6969;16.8457;6.8512;1.0011;6.8755
40R_40V_04I_06M;LR1_2_4;1;1;40;04;06;17.5;83.3333;97.6744;36.1111;68.964557;70.7587;97.4732;84.2846;27.3073;17.2543;10.053;0.2094;0.3125
40R_40V_04I_06M;LR1_2_5;1;1;40;04;06;27.5;100;95.3488;23.2558;61.322227;38.5174;94.8959;73.0688;23.6067;15.3975;8.2093;0.886;13.4803
40R_40V_04I_06M;LR1_2_1;1;1;40;04;06;40;100;93.8462;18.4615;59.4391;44.0639;96.9798;72.3861;40.9984;24.7565;16.242;2.6551;27.4127
40R_40V_04I_06M;LR1_2_2;1;1;40;04;06;37.5;100;97.4359;20;58.39316;31.5174;90.7461;63.77;34.444;20.1075;14.3365;0.1017;18.4343
40R_40V_04I_06M;LR1_2_3;1;1;40;04;06;27.5;100;100;27.907;59.732655;32.0726;80.9874;66.5013;26.291;16.8575;9.4335;0;4.6764
40R_40V_04I_06M;LR1_2_4;1;1;40;04;06;20;100;100;44.4444;66.2632;26.2366;93.1609;74.3716;17.0799;11.0691;6.0108;0;1.1675
40R_40V_04I_06M;LR1_2_5;1;1;40;04;06;25;100;91.8605;40.6977;65.69356;43.306;94.0521;79.6554;21.9051;15.8073;6.0978;0.7592;11.5918
40R_40V_04I_06M;LR1_2_1;1;1;40;04;06;40;100;96.9231;15.3846;58.2452;32.5966;97.0607;71.6472;39.5125;23.5758;15.9367;2.7752;27.1897
40R_40V_04I_06M;LR1_2_2;1;1;40;04;06;37.5;100;96.1538;30.7692;58.393153;40.5315;90.6782;64.4437;36.3825;21.1956;15.1869;2.6042;16.4998
40R_40V_04I_06M;LR1_2_3;1;1;40;04;06;27.5;100;87.2093;15.1163;55.170891;28.1546;97.2066;67.4566;19.9808;14.97;5.0108;0.1092;7.5119
40R_40V_04I_06M;LR1_2_4;1;1;40;04;06;20;100;93.0556;44.186;65.600775;26.2366;99.2902;75.017;16.7213;10.1767;6.5447;0.301;2.4
40R_40V_04I_06M;LR1_2_5;1;1;40;04;06;25;100;91.8605;37.2093;68.52637;43.306;95.2587;79.8871;26.7842;17.1149;9.6693;1.2019;9.3314
40R_40V_04I_06M;LR2_2_1;2;1;40;04;06;12.5;100;100;74.0741;93.06482;22.1101;89.1878;62.8402;11.5213;7.7241;3.7972;7.3587;15.7184
40R_40V_04I_06M;LR2_2_2;2;1;40;04;06;10;100;98.75;70;86.875;39.3231;80.1467;65.956;9.167;6.5774;2.5895;3.4047;9.4974
40R_40V_04I_06M;LR2_2_3;2;1;40;04;06;10;100;97.2222;31.6667;78.055575;5.8249;81.4387;59.1675;9.0584;6.5323;2.5261;0.6462;0.7848
40R_40V_04I_06M;LR2_2_4;2;1;40;04;06;7.5;83.3333;92.3077;86.1538;90.2564;28.9542;86.1882;57.688;8.0045;5.2321;2.7724;0;0
40R_40V_04I_06M;LR2_2_5;2;1;40;04;06;10;100;100;96.25;99.0625;70.5546;86.3901;77.956;11.4682;7.1471;4.321;0.9889;15.0519
40R_40V_04I_06M;LR2_2_1;2;1;40;04;06;12.5;100;100;82.0896;95.91792;28.1815;87.6375;63.8596;9.2978;6.1327;3.1652;4.9617000000000004;22.3425
40R_40V_04I_06M;LR2_2_2;2;1;40;04;06;10;100;100;74.0741;90.86805;25.7329;83.2643;63.0665;10.7874;7.1799;3.6075;1.5477;8.6547
40R_40V_04I_06M;LR2_2_3;2;1;40;04;06;7.5;100;98.6111;96.6667;97.7315;73.1767;85.3254;78.3302;8.6172;5.0827;3.5345;0.2887;0.9985
40R_40V_04I_06M;LR2_2_4;2;1;40;04;06;7.5;100;100;88.4615;95.299133;29.9748;84.611;59.0767;6.2522;4.0108;2.2414;0;0
40R_40V_04I_06M;LR2_2_5;2;1;40;04;06;12.5;100;98.75;86.25;94.13888;9.7231;87.1538;63.3276;11.5535;8.0423;3.5112;2.4455;14.6737
40R_40V_04I_06M;LR2_2_1;2;1;40;04;06;12.5;100;100;87.037;95.6574;39.3909;89.0481;63.0731;11.051;7.232;3.819;6.244;19.2224
40R_40V_04I_06M;LR2_2_2;2;1;40;04;06;10;100;98.1481;68.6567;87.6387;50.2126;81.727;65.9134;9.5219;6.5381;2.9838;4.4731;14.332
40R_40V_04I_06M;LR2_2_3;2;1;40;04;06;7.5;100;100;97.2222;99.074067;76.6809;80.9594;79.3152;8.8031;5.4629;3.3402;2.2353;9.216
40R_40V_04I_06M;LR2_2_4;2;1;40;04;06;7.5;100;98.7179;92.3077;95.299133;25.1499;83.3779;57.3759;7.5011;4.5181;2.983;0;0
40R_40V_04I_06M;LR2_2_5;2;1;40;04;06;12.5;100;100;50;89.5;9.2635;85.97;61.7114;12.5111;8.5234;3.9877;1.6994;11.7303
40R_40V_04I_06M;LR2_2_1;2;1;40;04;06;12.5;100;98.75;50.7463;86.64926;19.7862;87.5152;63.2936;12.0386;7.9832;4.0554;4.6816;14.0537
40R_40V_04I_06M;LR2_2_2;2;1;40;04;06;10;100;98.5075;83.3333;92.9602;34.125;86.2959;66.685;12.0407;7.3917;4.649;3.8037;8.2023
40R_40V_04I_06M;LR2_2_3;2;1;40;04;06;7.5;100;98.3333;93.3333;95.8333;73.7207;80.9826;78.4142;8.8574;5.9866;2.8708;3.4209;3.9839
40R_40V_04I_06M;LR2_2_4;2;1;40;04;06;10;100;98.0769;25.641;72.33975;11.0797;87.6138;44.4473;6.7249;4.7324;1.9924;0.57;0.8646
40R_40V_04I_06M;LR2_2_5;2;1;40;04;06;10;100;100;91.25;97.8125;66.832;83.0651;74.9122;11.374;7.7922;3.5818;2.5733;14.7691
40R_40V_04I_06M;LR2_2_1;2;1;40;04;06;12.5;100;98.75;80;91.36194;25.1594;88.4126;63.2366;8.4692;5.5652;2.904;2.0792;20.4495
40R_40V_04I_06M;LR2_2_2;2;1;40;04;06;12.5;100;100;25;74.25;13.4864;80.1243;53.2865;8.2932;5.4555;2.8377;5.7971;26.801
40R_40V_04I_06M;LR2_2_3;2;1;40;04;06;7.5;100;100;93.3333;97.2222;65.4091;83.8252;76.717;8.669;5.5741;3.0949;2.0119;1.6108
40R_40V_04I_06M;LR2_2_4;2;1;40;04;06;7.5;83.3333;96.1538;85.8974;90.598267;27.0639;84.2387;58.0226;6.9172;4.8897;2.0275;0;0
40R_40V_04I_06M;LR2_2_5;2;1;40;04;06;12.5;100;100;15;81.9515;9.6884;87.9771;62.7086;10.9699;7.0404;3.9295;3.9069;21.6841
60R_60V_02I_05M;LR1_2_1;1;1;60;02;05;40;100;100;12.3077;57.489317;31.0645;94.7198;51.8607;11.2181;7.3246;3.8935;1.0476;24.3973
60R_60V_02I_05M;LR1_2_2;1;1;60;02;05;26.6667;100;100;25.641;71.161862;19.8817;94.9101;74.4126;4.7151;3.2375;1.4776;0;13.8941
60R_60V_02I_05M;LR1_2_3;1;1;60;02;05;25;100;100;20.9302;60.32672;10.1657;97.1343;52.8269;4.6116;3.2728;1.3389;0.3151;7.4423
60R_60V_02I_05M;LR1_2_4;1;1;60;02;05;18.3333;100;98.8372;9.3023;66.647427;39.6451;99.6546;78.85;5.8672;4.4861;1.3811;0;2.7093
60R_60V_02I_05M;LR1_2_5;1;1;60;02;05;26.6667;100;100;29.0698;70.091413;26.3975;96.2145;73.6673;8.823;5.3902;3.4328;0;11.8464
60R_60V_02I_05M;LR1_2_1;1;1;60;02;05;40;100;100;12.3077;57.489317;31.0645;94.7198;51.8607;11.2181;7.3246;3.8935;1.0476;24.3973
60R_60V_02I_05M;LR1_2_2;1;1;60;02;05;26.6667;100;100;34.6154;70.825325;19.8817;97.9464;75.0105;3.9666;2.7293;1.2372;0.1427;15.3858
60R_60V_02I_05M;LR1_2_3;1;1;60;02;05;25;100;100;20.9302;60.32672;10.1657;97.1343;52.8269;4.6116;3.2728;1.3389;0.3151;7.4423
